gene_symbol	disease_OMIM_ID
PEO3	615418
PEO3	617184
PEOA2	609283
PEOA2	615418
PEOA2	617184
PEOA3	271245
PEOA3	609286
PEOA3	616138
PEOA4	610131
PEOA5	612075
PEOA5	613077
PEOA6	615156
PEOA6	615807
PEOB2	616479
PEOB3	609560
PEOB3	617069
PEOB4	251880
PEOB4	617068
PEOB4	617070
PEP	152700
PEP	180300
PEP	222100
PEPCK2	261650
PEPD	170100
PEPNS	616113
PER2	604348
PER3	616882
PERC	601665
PERK	226980
PERLD1	615716
PERRS	608415
PET100	220110
PET191	616500
PETA3	179620
PETA3	609057
PEX1	214100
PEX1	234580
PEX1	601539
PEX10	614870
PEX10	614871
PEX11B	614920
PEX12	266510
PEX12	614859
PEX13	614883
PEX13	614885
PEX14	614887
PEX14B	614920
PEX16	614876
PEX16	614877
PEX19	614886
PEX2	614866
PEX2	614867
PEX26	614872
PEX26	614873
PEX3	614882
PEX3	617370
PEX5	202370
PEX5	214110
PEX5	616716
PEX6	614862
PEX6	614863
PEX6	616617
PEX7	215100
PEX7	614879
PEZ	613611
PF22	606763
PFB	612318
PFBMFT1	601626
PFBMFT1	613989
PFBMFT1	614742
PFBMFT1	615134
PFBMFT2	127550
PFBMFT2	614743
PFBMFT3	615190
PFBMFT3	616373
PFBMFT4	616353
PFBMFT4	616371
PFC	312060
PFCRD	616154
PFD	312060
PFE	125350
PFE	156400
PFE	215045
PFE	600002
PFHB1B	604559
PFIC1	147480
PFIC1	211600
PFIC1	243300
PFIC2	601847
PFIC2	605479
PFIC4	607748
PFIC4	615878
PFIC5	617049
PFKM	232800
PFM2	609597
PFM2	613451
PFM2	615529
PFMCD	614674
PFN1	614808
PFRK	110100
PFRK	608996
PGAM2	261670
PGAMM	261670
PGAP1	615802
PGAP2	614207
PGAP3	615716
PGAR	615881
PGBM1	615895
PGC1B	601665
PGDH1	119900
PGDH1	259100
PGIS	145500
PGK1	300653
PGKA	300653
PGL1	114900
PGL1	168000
PGL1	171300
PGL1	252011
PGL1	606864
PGL1	615106
PGL2	601650
PGL3	605373
PGL3	606764
PGL3	606864
PGL4	115310
PGL4	171300
PGL4	606764
PGL4	606864
PGL4	612359
PGL5	252011
PGL5	256000
PGL5	613642
PGL5	614165
PGM1	614921
PGM3	615816
PGN	607259
PGR	264080
PGR14	608584
PGR4	607514
PGS	304340
PGT	614441
PGY1	120080
PGY1	612244
PGY3	600803
PGY3	602347
PGY3	614972
PHA	169400
PHA	215140
PHA	613471
PHA1	177200
PHA1	264350
PHA1	613071
PHA2B	614491
PHA2C	201300
PHA2C	614492
PHA2D	614495
PHA2E	614496
PHARC	612674
PHB	114480
PHBP	188050
PHBP	616535
PHC	610773
PHC1	615414
PHD2	609070
PHD2	609820
PHE1A	312170
PHE3	246900
PHEX	307800
PHF11	147050
PHF11	600807
PHF6	301900
PHF8	300263
PHF9	614083
PHGDH	256520
PHGDH	601815
PHGDHD	256520
PHGDHD	601815
PHHI	125853
PHHI	240800
PHHI	256450
PHHI	601820
PHHI	606176
PHHI	610374
PHHI	610582
PHHI	616329
PHID	602782
PHK	306000
PHKA1	300559
PHKA2	306000
PHKB	261750
PHKD	614916
PHKD	616247
PHKG2	613027
PHL	608232
PHL	613065
PHLU	615011
PHN	237300
PHN	615371
PHOAR1	119900
PHOAR1	259100
PHOAR2	614441
PHOG	127300
PHOG	249700
PHOG	300582
PHOX1	202650
PHOX2A	602078
PHOX2B	209880
PHOX2B	613013
PHP1A	102200
PHP1A	103580
PHP1A	166350
PHP1A	174800
PHP1A	219080
PHP1A	603233
PHP1A	612462
PHP1A	612463
PHP1B	102200
PHP1B	103580
PHP1B	166350
PHP1B	174800
PHP1B	219080
PHP1B	603233
PHP1B	612462
PHP1B	612463
PHP1C	102200
PHP1C	103580
PHP1C	166350
PHP1C	174800
PHP1C	219080
PHP1C	603233
PHP1C	612462
PHP1C	612463
PHPTC	193100
PHPTC	211900
PHPVAR	221900
PHYH	266500
PHYKPL	615011
PI	606963
PI	613490
PI12	604218
PI4KA	616531
PI6	613453
PI8	617115
PICALM	601626
PIDX	222100
PIDX	304790
PIEZO1	194380
PIEZO1	616843
PIEZO2	108145
PIEZO2	114300
PIEZO2	248700
PIEZO2	617146
PIG51	248000
PIG8	614114
PIGA	300818
PIGA	300868
PIGG	616917
PIGL	280000
PIGM	610293
PIGN	614080
PIGO	614749
PIGT	615398
PIGT	615399
PIGV	239300
PIGW	616025
PIGY	616809
PIH1D3	300991
PIK3CA	114480
PIK3CA	114500
PIK3CA	114550
PIK3CA	162900
PIK3CA	167000
PIK3CA	182000
PIK3CA	211980
PIK3CA	602501
PIK3CA	612918
PIK3CA	613659
PIK3CA	615108
PIK3CD	615513
PIK3R1	269880
PIK3R1	615214
PIK3R1	616005
PIK3R2	603387
PIK3R5	615217
PIK4CA	616531
PIKFYVE	121850
PINCH2	616827
PINK1	605909
PINS	604213
PIP1	616553
PIP5K1C	611369
PIP5K3	121850
PIP7S	615071
PIT	119300
PIT	119500
PIT	608864
PIT1	613038
PITPNM3	600977
PITX1	119800
PITX1	186550
PITX2	137600
PITX2	180500
PITX2	180550
PITX3	107250
PITX3	610623
PIX1	615973
PIX2	614813
PJS	175200
PJS	260350
PJS	273300
PJVK	610220
PK1	102900
PK1	266200
PK120	143890
PK2	610628
PKAN	234200
PKAN	607236
PKBG	615937
PKC	128200
PKC	602066
PKC	605751
PKCC	605361
PKCG	605361
PKCL	601367
PKD	617364
PKD1	173900
PKD1L1	617205
PKD2	613095
PKD3	600666
PKDR1	615382
PKDYS	188890
PKDYS	613135
PKHD1	263200
PKKD	612423
PKLR	102900
PKLR	266200
PKP1	604536
PKP2	609040
PKPS	260300
PKR2	244200
PKU1	261600
PKWS	605462
PKWS	608354
PKWS	608355
PL48	616515
PLA2B	114500
PLA2G2A	114500
PLA2G5	228980
PLA2G6	256600
PLA2G6	610217
PLA2G6	612953
PLA2G7	147050
PLA2G7	600807
PLA2G7	614278
PLA2L	114500
PLACK	616295
PLAG1	181030
PLAGL1	601410
PLANH1	613329
PLAP1	603932
PLAP1	607850
PLAT	612348
PLAU	104300
PLAU	601709
PLB	609909
PLB	613874
PLC	224410
PLC	255800
PLCA1	105250
PLCA2	613955
PLCB1	613722
PLCB1A	613722
PLCB1B	613722
PLCB4	614669
PLCD1	151600
PLCE1	610725
PLCG2	614468
PLCG2	614878
PLCZ1	617214
PLDN	614171
PLEC	131950
PLEC	226670
PLEC	612138
PLEC	613723
PLEC	616487
PLEC1	131950
PLEC1	226670
PLEC1	612138
PLEC1	613723
PLEC1	616487
PLEKHG2	616763
PLEKHG5	611067
PLEKHG5	615376
PLEKHM1	611497
PLG	217090
PLI	262850
PLIC2	300857
PLIN	613877
PLIN1	613877
PLK4	616171
PLN	609909
PLN	613874
PLOD1	225400
PLOD2	609220
PLOD3	612394
PLOSL	221770
PLP1	312080
PLP1	312920
PLS	170650
PLS	245000
PLS	245010
PLS3	300910
PLSA	1
PLSA1	1
PLSJ	205100
PLSJ	606353
PLSJ	607225
PLSTIRE	616080
PLTN	131950
PLTN	226670
PLTN	612138
PLTN	613723
PLTN	616487
PLZF	612447
PMCA2	601386
PMCA3	302500
PMD	312080
PMD	312920
PME	254800
PMGYCHA	616531
PMGYSA	610031
PMI1	602579
PMK	175800
PMLDAR	608804
PMLDAR	613206
PMLDAR	613480
PMM2	212065
PMP22	118220
PMP22	118300
PMP22	139393
PMP22	145900
PMP22	162500
PMP22	180800
PMP35	614866
PMP35	614867
PMP69	614857
PMP70	616278
PMPCA	213200
PMRED	614501
PMS2	276300
PMS2	614337
PMSL2	276300
PMSL2	614337
PMV	1
PMVK	175800
PMX1	202650
PMX2B	209880
PMX2B	613013
PN	604173
PN1	133020
PN1	243000
PN1	607208
PN1	613863
PNAT1	608553
PNCA1	606856
PNCA2	114480
PNCA2	155255
PNCA2	176807
PNCA2	194070
PNCA2	605724
PNCA2	612555
PNCA2	613029
PNCA2	613347
PNCA3	114480
PNCA3	610832
PNCA3	613348
PNCA4	604370
PNCA4	614320
PND	612201
PND	615745
PNG1	615273
PNH1	300818
PNH1	300868
PNH2	615398
PNH2	615399
PNK	613402
PNK	616267
PNKD	118800
PNKD2	2
PNKP	613402
PNKP	616267
PNLIP	614338
PNLIPD	614338
PNMHH	600652
PNMHH	614369
PNP	613179
PNPLA1	615024
PNPLA2	610717
PNPLA6	215470
PNPLA6	245800
PNPLA6	275400
PNPLA6	612020
PNPLA8	251950
PNPO	610090
PNPT1	614932
PNPT1	614934
PNR	268100
PNR	611131
PNT5	613162
PNTSU	260800
POADS	263750
POC1A	614813
POC1B	615973
POF1	300623
POF1	300624
POF1	311360
POF10	612885
POF11	133540
POF11	211980
POF11	214150
POF11	278800
POF11	600630
POF11	613761
POF11	616946
POF12	616947
POF12	616950
POF1B	300604
POF2	300511
POF2B	300604
POF3	110100
POF3	608996
POF4	300510
POF5	611548
POF6	612310
POF7	612964
POF7	612965
POF7	613957
POF8	615723
POF9	615724
POFUT1	615327
POGLUT1	615696
POGLUT1	617232
POGZ	616364
POH	102200
POH	103580
POH	166350
POH	174800
POH	219080
POH	603233
POH	612462
POH	612463
POIKTMP	615704
POLA1	301220
POLD1	612591
POLD1	615381
POLE1	615083
POLE1	615139
POLG	157640
POLG	203700
POLG	258450
POLG	607459
POLG	613662
POLG1	157640
POLG1	203700
POLG1	258450
POLG1	607459
POLG1	613662
POLG2	610131
POLGA	157640
POLGA	203700
POLGA	258450
POLGA	607459
POLGA	613662
POLGB	610131
POLH	278750
POLR1A	616462
POLR1C	248390
POLR1C	616494
POLR1D	613717
POLR3A	607694
POLR3B	614381
POMC	601665
POMC	609734
POMGNT1	253280
POMGNT1	613151
POMGNT1	613157
POMGNT1	617123
POMGNT2	614830
POMK	615249
POMK	616094
POMP	601952
POMT1	236670
POMT1	609308
POMT1	613155
POMT2	613150
POMT2	613156
POMT2	613158
PON	612633
PON1	612633
POP1	617396
POPDC1	616812
POR	201750
POR	613571
PORC	305600
PORCN	305600
POREN1	175780
POREN1	180000
POREN1	607595
POREN1	611773
POREN1	614519
POREN2	614483
POREN2	614519
POROK1	175800
POROK3	175900
POROK3	260920
POROK3	610377
POROK7	614714
POROK8	616063
POROK9	616631
POT1	615848
POT1	616568
POTX	119800
POTX	186550
POU1F1	613038
POU3F4	304400
POU4F3	602459
POU6F2	601583
POVD1	178600
POVD1	265450
PP2CM	615135
PPA2	617222
PPA2	617223
PPAC	208230
PPARG	125853
PPARG	601665
PPARG	604367
PPARG	609338
PPARG1	125853
PPARG1	601665
PPARG1	604367
PPARG1	609338
PPARG2	125853
PPARG2	601665
PPARG2	604367
PPARG2	609338
PPARGC1B	601665
PPBL	615206
PPBL	616452
PPCD1	122000
PPCD2	136800
PPCD2	609140
PPCD3	609141
PPCD3	613270
PPD	208230
PPD2	135750
PPD2	174500
PPD2	186200
PPD2	188740
PPD2	200500
PPGB	256540
PPH1	178600
PPH1	265450
PPH2	615342
PPH3	606721
PPH3	612526
PPH3	615343
PPH4	615344
PPIB	259440
PPK	124500
PPK	148210
PPK	148350
PPK	149200
PPK	220290
PPK	601544
PPK	602540
PPKB	600231
PPKN	615598
PPKNEFD	615735
PPKP1	148600
PPKP1A	148600
PPKP3	3
PPKS1	148700
PPKS1	615508
PPKS2	605676
PPKS2	607450
PPKS2	607655
PPKS2	609638
PPKS2	612908
PPKS2	615821
PPKWH	616099
PPM1D	114480
PPM1K	615135
PPM2C	608782
PPMX	300055
PPMX	300260
PPMX	300496
PPMX	300673
PPMX	312750
PPNAD1	101800
PPNAD1	160980
PPNAD1	255960
PPNAD1	610489
PPNAD2	610475
PPNAD3	609161
PPNAD3	614190
PPNAD4	4
PPOX	176200
PPP1R15B	616817
PPP1R3	125853
PPP1R3A	125853
PPP2R1A	616362
PPP2R1B	211980
PPP2R2B	604326
PPP2R5D	616355
PPR1	1
PPR2	2
PPR3	3
PPROM	610504
PPROM	613848
PPS1	119300
PPS1	119500
PPS1	608864
PPS2	263650
PPT1	256730
PQBP1	309500
PR126	616503
PR46B	614679
PRAD1	114500
PRAD1	193300
PRAD1	254500
PRCA1	601518
PRCAD	613660
PRCC	605074
PRCD	610599
PRDC	617275
PRDM12	616488
PRDM16	615373
PRDM5	614170
PRDM6	617039
PRDM8	616640
PRED5	145750
PREG1	1
PREMBL	616814
PREMBL2	617234
PREPL	616224
PRES	613865
PRESO	300983
PRF1	603553
PRF1	605027
PRF1	609135
PRG2	269400
PRG4	208250
PRICKLE1	612437
PRIMS	259050
PRIP	123400
PRIP	137440
PRIP	245300
PRIP	600072
PRIP	603218
PRIP	606688
PRISM	617039
PRKACA	615830
PRKACG	616176
PRKAG2	194200
PRKAG2	261740
PRKAG2	600858
PRKAR1A	101800
PRKAR1A	160980
PRKAR1A	255960
PRKAR1A	610489
PRKCD	615559
PRKCG	605361
PRKCH	601367
PRKCL	601367
PRKCM	617364
PRKCNH1	137200
PRKCSH	174050
PRKD1	617364
PRKDC	615966
PRKG1	615436
PRKG1B	615436
PRKGR1B	615436
PRKMK1	615279
PRKMK2	615280
PRKN	167000
PRKN	211980
PRKN	600116
PRKN	607572
PRKRA	612067
PRKRI	616192
PRKWNK1	201300
PRKWNK1	614492
PRKWNK4	614491
PRLMNS	267000
PRLR	615554
PRLR	615555
PRLTS	114500
PRLTS	114550
PRLTS1	233400
PRLTS1	261515
PRLTS2	614926
PRLTS3	614129
PRLTS4	615300
PRLTS4	617021
PRLTS5	271245
PRLTS5	609286
PRLTS5	616138
PRMT7	617157
PRNP	123400
PRNP	137440
PRNP	245300
PRNP	600072
PRNP	603218
PRNP	606688
PRO1238	616859
PRO1238	616860
PRO3	612940
PRO3	614438
PROC	176860
PROC	612304
PRODH	239500
PRODH	600850
PRODH2	239500
PRODH2	600850
PROHB	112240
PROK2	610628
PROKR2	244200
PROM1	603786
PROM1	608051
PROM1	612095
PROM1	612657
PROML1	603786
PROML1	608051
PROML1	612095
PROML1	612657
PROMM	602668
PROP1	262600
PROS1	612336
PROS1	614514
PROS27	608446
PROSAP2	606232
PROSAP2	613950
PROSC	617290
PROSIT240	608808
PROSIT240	616789
PROZ	614024
PRP	173200
PRP	602723
PRP31	600138
PRP4	615922
PRP6	613983
PRPC8	600059
PRPF3	601414
PRPF31	600138
PRPF4	615922
PRPF6	613983
PRPF8	600059
PRPH	105400
PRPH	136880
PRPH	169150
PRPH	608133
PRPH	608161
PRPH	613105
PRPH2	136880
PRPH2	169150
PRPH2	608133
PRPH2	608161
PRPH2	613105
PRPS1	300661
PRPS1	301835
PRPS1	304500
PRPS1	311070
PRR1	225060
PRR4	613573
PRRT2	128200
PRRT2	602066
PRRT2	605751
PRRX1	202650
PRSA	616859
PRSA	616860
PRSM1	614961
PRSS1	167800
PRSS1	614044
PRSS11	600142
PRSS11	610149
PRSS11	616779
PRSS12	249500
PRSS15	600373
PRSS17	204700
PRSS2	167800
PRSS25	610297
PRSS25	617248
PRSS56	613517
PRSS7	226200
PRTH	145650
PRTH	188570
PRTH	274300
PRTS	300004
PRTS	300215
PRTS	300419
PRTS	308350
PRTS	309510
PRX	145900
PRX	614895
PSA	181030
PSACH	132400
PSACH	177170
PSAP	249900
PSAP	610539
PSAP	611721
PSAP	611722
PSAP2	606232
PSAP2	613950
PSAT	610992
PSAT	616038
PSAT1	610992
PSAT1	616038
PSATD	610992
PSATD	616038
PSCP	604370
PSCP	614320
PSDR1	616108
PSEN1	172700
PSEN1	600274
PSEN1	607822
PSEN1	613694
PSEN1	613737
PSEN2	606889
PSEN2	613697
PSENEN	613736
PSF1	604571
PSF2	604571
PSHK2	111600
PSHK2	609153
PSHK2	614497
PSHK2	615402
PSMA6	608446
PSMB8	256040
PSMC3IP	614324
PSN	600882
PSN1	266120
PSNP2	2
PSNP3	3
PSORP	614204
PSORS1	177900
PSORS1	609423
PSORS13	614070
PSORS13	615527
PSORS14	614204
PSORS15	616106
PSORS2	173200
PSORS2	602723
PSP	614023
PSPH	614023
PSPHD	614023
PSS1	146520
PSS1	151050
PSS1	173200
PSS1	270300
PSS1	602723
PSS2	609796
PSS3	616265
PSS4	607936
PSS5	617115
PSST	256000
PSTI	167800
PSTI	608189
PSTPIP	604416
PSTPIP1	604416
PTBHS	615960
PTC	171200
PTCH1	109400
PTCH1	605462
PTCH1	610828
PTCH2	109400
PTCH2	155255
PTCH2	605462
PTCHD1	300830
PTD	124000
PTD	256000
PTD	262000
PTD	603358
PTDSS1	151050
PTEN	153480
PTEN	155600
PTEN	158350
PTEN	176807
PTEN	275355
PTEN	276950
PTEN	605309
PTEN	607174
PTEN	608089
PTEN	613028
PTF1A	609069
PTF1A	615935
PTGDR	607277
PTGER2	208550
PTGIS	145500
PTH	146200
PTHB1	615986
PTHLH	613382
PTHR	125350
PTHR	156400
PTHR	215045
PTHR	600002
PTHR1	125350
PTHR1	156400
PTHR1	215045
PTHR1	600002
PTHS	610954
PTHS	613267
PTHSL1	610042
PTHSL1	612100
PTHSL2	614325
PTHSL2	614332
PTI	613453
PTMP	615135
PTOP	616553
PTORCH1	251290
PTORCH2	617397
PTOS1	1
PTOS2	2
PTOSX	2
PTOV2	605589
PTOV2	616449
PTP18	600263
PTP1B	125853
PTP2C	151100
PTP2C	156250
PTP2C	163950
PTP2C	607785
PTPG1	114500
PTPGMC1	613391
PTPN1	125853
PTPN11	151100
PTPN11	156250
PTPN11	163950
PTPN11	607785
PTPN12	114500
PTPN14	613611
PTPN22	152700
PTPN22	180300
PTPN22	222100
PTPN8	152700
PTPN8	180300
PTPN8	222100
PTPRC	608971
PTPRC	609532
PTPRF	616001
PTPRJ	114500
PTPRO	614196
PTPRQ	613391
PTPRZ1	600263
PTRF	613327
PTRH2	616263
PTS	261640
PTS1R	202370
PTS1R	214110
PTS1R	616716
PTX1	119800
PTX1	186550
PUF60	615583
PUM	174000
PUR1	616158
PURA	616158
PURH	608688
PUS1	600462
PUS3	617051
PVHH	225790
PVNH2	608097
PVNH3	3
PVNH5	5
PVNH6	615544
PVNH7	617201
PVOD2	234810
PVRL1	225060
PVRL4	613573
PVRR1	225060
PXAAA1	614862
PXAAA1	614863
PXAAA1	616617
PXDN	269400
PXE	177850
PXE	264800
PXE	614473
PXF	614886
PXMP1	616278
PXMP1L	614857
PXMP3	614866
PXMP3	614867
PXN	269400
PXR1	202370
PXR1	214110
PXR1	616716
PYCR1	612940
PYCR1	614438
PYCR2	616420
PYCS	219150
PYCS	601162
PYCS	616586
PYCS	616603
PYGL	232700
PYGM	232600
PYKL	306000
PYL	265900
PYPAF1	120100
PYPAF1	191900
PYPAF1	607115
PYPAF3	231090
PYPAF7	611762
PYROXD1	617258
PYST1	615269
PZ	614024
QARS	615760
QDPR	261630
QIN	613454
QM	300847
QME	612798
QME	615706
QPC	615158
QPC	615159
QPD	104300
QPD	601709
QRF1	613670
QRX	610381
QRX	613757
R9AP	608415
RAB18	614222
RAB23	201000
RAB27A	607624
RAB28	615374
RAB33B	615222
RAB39B	300271
RAB39B	311510
RAB3GAP1	600118
RAB3GAP150	212720
RAB3GAP150	614225
RAB3GAP2	212720
RAB3GAP2	614225
RAB6IP1	617281
RAB7	600882
RABGD1A	300849
RABL4	615996
RAC2	608203
RAD21	614701
RAD26L	615715
RAD50	613078
RAD51A	114480
RAD51A	614508
RAD51A	617244
RAD51C	613390
RAD51C	613399
RAD51D	614291
RAD51L3	614291
RAD53	114480
RAD53	176807
RAD53	259500
RAD53	609265
RAD54B	114500
RAD54B	605027
RAD54L	114480
RAD54L	605027
RAD6A	300860
RADMIS	272440
RAE28	615414
RAF1	611553
RAF1	611554
RAF1	615916
RAG1	233650
RAG1	601457
RAG1	603554
RAG1	609889
RAG2	233650
RAG2	601457
RAG2	603554
RAI	187500
RAI	208530
RAI	217095
RAI	613854
RAI1	182290
RAIDD	614499
RAK	615537
RAK	615590
RALD	109800
RALD	114480
RALD	137215
RALD	163200
RALD	211980
RALD	260350
RALD	601626
RALD	609942
RALD	614470
RALD	615278
RALR1	616108
RAM	607624
RAMSVPS	614224
RANBP2	608033
RANK	174810
RANK	602080
RANK	612301
RAPSN	208150
RAPSN	616326
RARA	612376
RARB	615524
RARS	616140
RARS2	611523
RARSL	611523
RASA1	605462
RASA1	608354
RASA1	608355
RASGRP2	615888
RASK2	109800
RASK2	114480
RASK2	137215
RASK2	163200
RASK2	211980
RASK2	260350
RASK2	601626
RASK2	609942
RASK2	614470
RASK2	615278
RASSF1	211980
RATOR	175780
RATOR	180000
RATOR	607595
RATOR	611773
RATOR	614519
RAX	611038
RAX	612067
RAX2	610381
RAX2	613757
RAXL1	610381
RAXL1	613757
RB1	109800
RB1	180200
RB1	182280
RB1	259500
RB1CC1	114480
RBBP8	251255
RBBP8	606744
RBCK1	615895
RBED1	615429
RBFVD	615026
RBIG1	607313
RBM10	311900
RBM20	613172
RBM28	612079
RBM8A	274000
RBM8B	274000
RBMX	300238
RBMX1A	300695
RBMX1A	300696
RBMX1A	300717
RBMX1A	300718
RBMX1B	300695
RBMX1B	300696
RBMX1B	300717
RBMX1B	300718
RBP3	615233
RBP4	615147
RBP4	616428
RBP56	612237
RBPJ	614814
RBPSUH	614814
RC3	616113
RCA1	144700
RCBTB1	617175
RCC17	606243
RCC4	144700
RCCP1	605074
RCCX1	300854
RCD2	204000
RCD2	601777
RCD3	610024
RCD3B	610356
RCD4	610478
RCDP1	215100
RCDP1	614879
RCDP2	222765
RCDP3	600121
RCDP5	202370
RCDP5	214110
RCDP5	616716
RCM1	115210
RCM1	611880
RCM1	613286
RCM1	613690
RCM2	2
RCM3	115195
RCM3	601494
RCM3	612422
RCM4	615248
RCM4	617336
RCM5	26
RCM5	609524
RCM5	614065
RCM5	617047
RCP	303700
RCP	303900
RCPS	268305
RD	111620
RD	111750
RD3	610612
RDCCAS	615147
RDCCAS	616428
RDEOA	617175
RDGCA	117300
RDGCA	176500
RDGCA	616079
RDH11	616108
RDH12	612712
RDH5	136880
RDICC	616722
RDJCSS	616108
RDOB	616188
RDP	128235
RDP	601338
RDP	614820
RDT	162091
RDT	609322
RDT	614608
RDX	611022
RECA	114480
RECA	614508
RECA	617244
RECQ2	210900
RECQ3	277700
RECQ4	218600
RECQ4	266280
RECQ4	268400
RECQL2	277700
RECQL3	210900
RECQL4	218600
RECQL4	266280
RECQL4	268400
REEP1	610250
REEP1	614751
REEP2	615625
REEP6	617304
REF1	108985
RELN	257320
RELN	616436
REN	267430
REN	613092
REN64	607676
REN64	610799
RENS1	309500
RENT3B	300676
RERE	616975
RESDX	300643
REST	616806
RET	142623
RET	155240
RET	162300
RET	171300
RET	171400
RET	209880
RETN	125853
RFMN	210710
RFMN	616651
RFS	1
RFSN	607921
RFT1	612015
RFT2	211500
RFT2	211530
RFX5	209920
RFX6	615710
RFXANK	209920
RFXAP	209920
RFXDC1	615710
RG9MTD1	616974
RG9MTD2	616033
RGR	613769
RGS	137600
RGS	180500
RGS	180550
RGS2	2
RGS5	145500
RGS9	608415
RGS9BP	608415
RH50A	185000
RH50A	268150
RHAG	185000
RHAG	268150
RHBDF2	148500
RHCE	111690
RHDA1	191830
RHDA2	615721
RHFCA	614416
RHO	136880
RHO	610445
RHO	613731
RHOGAP2	604356
RHOK	613411
RHPD1	208540
RHPD1	267010
RHPD1	604387
RHPD2	613824
RHPD2	615415
RHR	607276
RHS	103285
RHS	106260
RHS	129400
RHS	603543
RHS	604292
RHS	605289
RIEG1	137600
RIEG1	180500
RIEG1	180550
RIEG2	2
RIEG3	601631
RIEG3	602482
RIFLE	614436
RIG1	607313
RIGI	616298
RIL	166710
RILP	612437
RIM	251255
RIM	603649
RIM	606744
RIM1	603649
RIMS1	603649
RIN2	613075
RING10	256040
RING11	604571
RING4	604571
RINX	148300
RINX	614195
RIP14	617049
RIP5	270750
RIP5	610805
RIPK4	263650
RIPPLY2	616566
RIT	615355
RIT1	615355
RJALS	616200
RK	613411
RL	257320
RL	616436
RLBP1	136880
RLBP1	607475
RLBP1	607476
RLIM	300978
RMFSL	614498
RMND1	614922
RMRP	250250
RMRP	250460
RMRP	607095
RMRPR	250250
RMRPR	250460
RMRPR	607095
RMS2	268220
RMSE2	138800
RMSE2	180295
RMSE2	601200
RNASE5	611895
RNASE6PL	612951
RNASEH1	616479
RNASEH2A	610333
RNASEH2B	610181
RNASEH2C	610329
RNASEL	601518
RNASET2	612951
RNF113A	300953
RNF12	300978
RNF124	617108
RNF125	616260
RNF135	614192
RNF139	144700
RNF168	611943
RNF170	608984
RNF206	616777
RNF212	612042
RNF213	607151
RNF216	212840
RNF43	617108
RNF6	133239
RNHF	107970
RNHF	615582
RNHIA	610333
RNO	611762
RNS4	601518
RNU4ATAC	210710
RNU4ATAC	616651
ROBO2	610878
ROBO3	607313
ROC1	615355
ROGDI	226750
ROM1	608133
ROMK1	241200
RON	617075
ROR2	113000
ROR2	268310
RORC	616622
RORG	616622
ROSP1	608133
RP1	180100
RP1	616734
RP10	180105
RP10	613837
RP11	600138
RP12	172870
RP12	600105
RP12	613835
RP13	600059
RP14	600132
RP14	613843
RP15	300029
RP15	300455
RP15	300834
RP15	304020
RP17	600852
RP18	601414
RP19	153800
RP19	248200
RP19	601718
RP19	604116
RP1L1	613587
RP2	312600
RP20	204100
RP20	613794
RP22	22
RP23	300209
RP23	300424
RP23	300804
RP23	311200
RP24	24
RP25	602772
RP26	608380
RP27	613750
RP28	606068
RP29	29
RP3	300029
RP3	300455
RP3	300834
RP3	304020
RP30	607921
RP31	609923
RP32	32
RP33	610359
RP34	34
RP35	610282
RP35	610283
RP36	610599
RP37	268100
RP37	611131
RP38	613862
RP39	276901
RP39	613809
RP4	136880
RP4	610445
RP4	613731
RP40	163500
RP40	613801
RP41	603786
RP41	608051
RP41	612095
RP41	612657
RP42	612943
RP42	617055
RP43	613810
RP44	613769
RP45	613767
RP46	612572
RP47	258100
RP47	613758
RP48	613827
RP49	613756
RP50	153700
RP50	193220
RP50	611809
RP50	613194
RP51	613464
RP51	615985
RP55	209900
RP55	600151
RP55	613575
RP56	613581
RP56	616152
RP57	613582
RP58	612337
RP58	613617
RP59	613861
RP6	6
RP61	276902
RP61	614180
RP62	614181
RP63	63
RP64	614500
RP64	617406
RP65	613660
RP66	615233
RP67	615565
RP68	615725
RP69	615780
RP7	136880
RP7	169150
RP7	608133
RP7	608161
RP7	613105
RP70	615922
RP71	615630
RP71	616394
RP72	616468
RP72	616469
RP73	252930
RP73	616544
RP74	615981
RP74	616562
RP75	617023
RP76	253280
RP76	613151
RP76	613157
RP76	617123
RP77	617304
RP9	180104
RPA16	613717
RPA194	616462
RPA39	248390
RPA39	616494
RPA40	248390
RPA40	616494
RPA5	248390
RPA5	616494
RPAC1	248390
RPAC1	616494
RPAC2	613717
RPC1	607694
RPC155	607694
RPC2	614381
RPE65	204100
RPE65	613794
RPEM	616084
RPEM	616959
RPGR	300029
RPGR	300455
RPGR	300834
RPGR	304020
RPGRIP1	608194
RPGRIP1	613826
RPGRIP1L	216360
RPGRIP1L	611560
RPGRIP1L	611561
RPI	608611
RPIA	608611
RPIAD	608611
RPL10	300847
RPL11	612562
RPL15	615550
RPL21	615885
RPL26	614900
RPL27	617408
RPL35A	612528
RPL5	612561
RPRGL1	188055
RPRGL1	227400
RPRGL1	600880
RPRGL1	601367
RPRGL1	614389
RPRGL2	188050
RPRGL2	601367
RPRGL2	613679
RPRGL2	614390
RPRGL3	614391
RPRGL4	270960
RPS10	613308
RPS14	153550
RPS17	612527
RPS17L1	612527
RPS17L2	612527
RPS19	105650
RPS24	610629
RPS26	613309
RPS27	617409
RPS28	606164
RPS29	615909
RPS6KA3	300844
RPS6KA3	303600
RPS7	612563
RPSA	271400
RPX	182230
RREI	616839
RRM2B	612075
RRM2B	613077
